date,Close,High,Low,Open,Volume
2016-03-10,22.891937255859375,23.134048220780034,22.661140581184426,22.9462437774568,134054400
2016-03-11,23.13857078552246,23.143095465078485,22.966603614987008,23.134044379648405,109632800
2016-03-14,23.197404861450195,23.285652530351765,23.029964063512647,23.059380528585958,100304400
2016-03-15,23.663530349731445,23.799293228423046,23.498351001005574,23.52324106350288,160270800
2016-03-16,23.978042602539062,24.054974249049753,23.665786157407254,23.670312563859795,153214000
2016-03-17,23.9395751953125,24.09117700139507,23.74950584220155,23.87621759339676,137682800
2016-03-18,23.966732025146484,24.097970211506816,23.80155441672617,24.061765859551475,176820800
2016-03-21,23.96446990966797,24.35818273194511,23.790239491580394,23.968994590382625,142010800
2016-03-22,24.147750854492188,24.276725840064824,23.80607961237857,23.815130700563138,129777600
2016-03-23,24.014245986938477,24.22694221270348,23.96220439530553,24.093442565514504,102814000
2016-03-24,23.9101619720459,24.041400147165657,23.733670087176467,23.86490826229623,104532000
2016-03-28,23.801551818847656,24.02782381491597,23.772135354515047,23.984831583241125,77645600
2016-03-29,24.364965438842773,24.38985549328066,23.73140324167166,23.733666444707314,124760400
2016-03-30,24.790361404418945,24.98495547537294,24.573140477234638,24.584454768509033,182404400
2016-03-31,24.661380767822266,24.867289082816846,24.636490713782962,24.826560060417812,103553600
2016-04-01,24.887657165527344,24.88992036893003,24.48263007236564,24.61386824862732,103496000
2016-04-04,25.143346786499023,25.385457772131094,24.951014193778747,24.98495534110106,149424800
2016-04-05,24.846925735473633,25.055097270450286,24.75867980079629,24.779045176816258,106314800
2016-04-06,25.10714340209961,25.111669809286663,24.70890415924688,24.941965792461293,105616400
2016-04-07,24.559558868408203,24.98494953386156,24.464525059049166,24.878601435918707,127207600
2016-04-08,24.58671760559082,24.837877950218115,24.475843076973312,24.64328560848277,94326800
2016-04-11,24.66817283630371,25.027946216262748,24.62518232992853,24.65686027202324,117630000
2016-04-12,24.989477157592773,25.00305292350047,24.586713323361767,24.74057660716404,108929200
2016-04-13,25.35150909423828,25.419389642400777,25.070932363933803,25.070932363933803,133029200
2016-04-14,25.365089416503906,25.430708499941424,25.19086074596297,25.256479829400487,101895600
2016-04-15,24.855976104736328,25.41034347919359,24.82882457258405,25.367351251528262,187756000
2016-04-18,24.319719314575195,24.652337759106935,24.197532207345343,24.63876198929872,243286000
2016-04-19,24.190738677978516,24.437374312312617,24.036873659551965,24.41022105271326,129539600
2016-04-20,24.24051856994629,24.45773948127744,23.998407600682768,24.129645774086487,122444000
2016-04-21,23.978042602539062,24.195263501668265,23.876219173175897,24.195263501668265,126210000
2016-04-22,23.91242027282715,24.09343852734962,23.672572552955188,23.760818477297438,134732400
2016-04-25,23.776657104492188,23.905632047938518,23.647682161045857,23.75855493403565,112126400
2016-04-26,23.611480712890625,23.826440129182235,23.511922215818263,23.511922215818263,224064800
2016-04-27,22.133930206298828,22.33531217762968,21.6497081936248,21.72211517515591,458408400
2016-04-28,21.457372665405273,22.1475011810835,21.32613450031771,22.086408504959696,328970800
2016-04-29,21.210739135742188,21.43248647977647,20.93242551178816,21.267307141980485,274126000
2016-05-02,21.1881103515625,21.287670585909353,20.907533549506745,21.26278052732264,192640400
2016-05-03,21.536563873291016,21.66327561053489,21.197155954543828,21.31481660679629,227325200
2016-05-04,21.312559127807617,21.69948402059538,21.22883787067222,21.541092593013676,164102000
2016-05-05,21.22604751586914,21.41499709446057,21.098564299869405,21.399061692460606,143562000
2016-05-06,21.10767364501953,21.27385689972502,20.909617844724483,21.2556462495966,174799600
2016-05-09,21.123611450195312,21.346707136876383,21.07808047762743,21.171417668769827,131745600
2016-05-10,21.267026901245117,21.30117469131813,20.96880645738688,21.24653926929856,134747200
2016-05-11,21.059873580932617,21.301181699672124,21.048490401553487,21.280694060984878,114876400
2016-05-12,20.565866470336914,21.121332116024682,20.36781240640932,21.10767369418935,305258800
2016-05-13,20.606840133666992,20.86863750967336,20.48846311100795,20.48846311100795,177571200
2016-05-16,21.371749877929688,21.487851693136445,20.864092098720693,21.032552364137977,245039200
2016-05-17,21.2829647064209,21.5584205669201,21.173693850052576,21.52427450982309,187667600
2016-05-18,21.526546478271484,21.674519071535453,21.374021657030653,21.43548802410475,168249600
2016-05-19,21.44459342956543,21.544759817778345,21.30117479475683,21.544759817778345,121768400
2016-05-20,21.676794052124023,21.724600257195345,21.5174382983911,21.544756874215505,128104000
2016-05-23,21.952255249023438,22.125269464843562,21.779241033203313,21.824772004118582,152074400
2016-05-24,22.28689956665039,22.330151816165124,22.045589773017973,22.132097745705188,140560800
2016-05-25,22.67845916748047,22.705776014402833,22.33470770346552,22.462190953980613,152675200
2016-05-26,22.858301162719727,22.93114897797213,22.455360327707282,22.692116161484822,225324800
2016-05-27,22.844640731811523,22.871959313517372,22.59422647840904,22.637480465236077,145364800
2016-05-31,22.733091354370117,22.856022358466806,22.49633553946117,22.673901966435686,169228800
2016-06-01,22.41438865661621,22.660250742907195,22.38479482166296,22.541871929435537,116693200
2016-06-02,22.24591636657715,22.27323320353995,21.997777430918543,22.218597792785953,160766400
2016-06-03,22.291452407836914,22.371129434742336,22.184456798780094,22.261858579794595,114019600
2016-06-06,22.45309066772461,23.195229221715312,22.20723029658228,22.307394989703422,93170000
2016-06-07,22.544151306152344,22.7353779725128,22.5282158953581,22.594234522028405,89638000
2016-06-08,22.523656845092773,22.6647985160103,22.464467449995333,22.541867497036687,83392400
2016-06-09,22.685287475585938,22.762687521221583,22.41438384220326,22.42349003642433,106405600
2016-06-10,22.498611450195312,22.616988483596124,22.418934433788163,22.43031587222993,126851600
2016-06-13,22.15941619873047,22.564634036521227,22.10478076879256,22.466744617100094,152082000
2016-06-14,22.186738967895508,22.41894262839025,22.025107893581765,22.154868149683185,127727600
2016-06-15,22.1138858795166,22.403001894795192,22.0888442801829,22.268687704111798,117780800
2016-06-16,22.207223892211914,22.252753127152243,21.870301648434932,21.95680788955315,125307200
2016-06-17,21.70183563232422,22.002333018892624,21.695006422579475,21.99550380914788,244032800
2016-06-20,21.649477005004883,21.9841222009625,21.633541602189215,21.854361996083895,137647600
2016-06-21,21.83387565612793,21.934040306821196,21.55386586229536,21.613055249179165,142185600
2016-06-22,21.751916885375977,22.05696647237302,21.706385929745426,21.91127088801199,116876400
2016-06-23,21.87712860107422,21.92038258558164,21.68362676731434,21.840705564248605,128960800
2016-06-24,21.26247787475586,21.549316923000653,21.09174063551022,21.1509300314275,301245600
2016-06-27,20.952869415283203,21.18279599784611,20.829938422729626,21.171412823102244,181958400
2016-06-28,21.305727005004883,21.32166414568785,20.975635752241036,21.148649948964444,161779600
2016-06-29,21.490129470825195,21.524277269128728,21.314838250054,21.392240041997287,146124000
2016-06-30,21.7633056640625,21.802005686783623,21.467362168347563,21.499232979627187,143345600
2016-07-01,21.829328536987305,21.96136577343257,21.701845266945973,21.738268314030943,104106000
2016-07-05,21.62444305419922,21.717780258564805,21.503788999251906,21.715503275406576,110820800
2016-07-06,21.747371673583984,21.776967240861612,21.483298971964736,21.535657420975962,123796400
2016-07-07,21.84070587158203,21.968189107508774,21.767858060076918,21.786068710331573,100558400
2016-07-08,22.00917625427246,22.056982489779344,21.86575754775182,21.965922249220206,115648400
2016-07-11,22.07746124267578,22.229986073522742,22.020548836822844,22.02510106508641,95179600
2016-07-12,22.177623748779297,22.241365359270755,22.109329910465,22.120711348436405,96670000
2016-07-13,22.052413940429688,22.234532549949666,22.04558299455824,22.17534491369055,103568800
2016-07-14,22.48950958251953,22.53503881870016,22.154864312421935,22.17079971876806,155676000
2016-07-15,22.48723602294922,22.605614833966396,22.423494387861187,22.519106840493237,120548000
2016-07-18,22.72627067565918,22.794564545688598,22.446260771733215,22.469025395076354,145975600
2016-07-19,22.73536491394043,22.764958735037713,22.614709173708775,22.66479236081842,95119600
2016-07-20,22.755861282348633,22.869686119737427,22.705778076004894,22.76496747775924,105104000
2016-07-21,22.63520622253418,22.992616126512747,22.566910628416856,22.726266435747576,130808000
2016-07-22,22.459915161132812,22.6056107972683,22.380236394671762,22.59650460290621,113254800
2016-07-25,22.15941619873047,22.50089067529316,22.063803762131876,22.366578214856425,161531600
2016-07-26,22.00688934326172,22.302834557369803,21.949976935689307,22.041037135170935,224959200
2016-07-27,23.43653106689453,23.755240928260108,23.391001831054744,23.737028539192586,369379200
2016-07-28,23.752962112426758,23.77800371125491,23.406935430991453,23.409212413656437,159479200
2016-07-29,23.723371505737305,23.80077329539467,23.60271746054674,23.718819276618223,110934800
2016-08-01,24.142242431640625,24.165007045837264,23.768897200963814,23.768897200963814,152671600
2016-08-02,23.784839630126953,24.14680179220711,23.675567018146026,24.142249562754643,135266400
2016-08-03,24.083049774169922,24.094431211307985,23.850846225148707,23.859952416956258,120810400
2016-08-04,24.231826782226562,24.261580922637133,24.096784999236316,24.16545054939915,109634800
2016-08-05,24.600330352783203,24.63924001955661,24.30278193880834,24.323380557839805,162213600
2016-08-08,24.804033279418945,24.804033279418945,24.52708526060686,24.60948147407652,112148800
2016-08-09,24.904739379882812,24.93449526442655,24.721634169460142,24.771988669853517,105260800
2016-08-10,24.719345092773438,24.92533998446069,24.664413703735963,24.881851688927448,96034000
2016-08-11,24.703325271606445,24.93220811420588,24.68501422510149,24.83836531054611,109938000
2016-08-12,24.760547637939453,24.82005766994111,24.668994145530196,24.668994145530196,74641600
2016-08-15,25.0580997467041,25.07183216140726,24.737663349139908,24.751395763843067,103472800
2016-08-16,25.03520393371582,25.229755741000236,24.99629427075392,25.092424642625954,135177600
2016-08-17,24.99858283996582,25.03291561353197,24.797164833037684,24.97111627186542,101424000
2016-08-18,24.966550827026367,25.085569184205237,24.952816663562427,25.000883616328917,87938800
2016-08-19,25.03063201904297,25.106163788909825,24.801749137922414,24.895590211138185,101472400
2016-08-22,24.836074829101562,24.971114852217134,24.685011332493662,24.916183465376673,103280800
2016-08-23,24.913896560668945,25.02147177389938,24.840654122377213,24.854386533857703,85030800
2016-08-24,24.726211547851562,24.891007462865762,24.64610290756338,24.849808484112213,94700400
2016-08-25,24.620929718017578,24.691882847370994,24.417224107868105,24.579730732468377,100344800
2016-08-26,24.47673797607422,24.70790844864497,24.332540630944195,24.584313218873458,111065200
2016-08-29,24.449264526367188,24.59117251365014,24.327956902413796,24.403488657559762,99881200
2016-08-30,24.261587142944336,24.37602859173181,24.147145694156862,24.215811261924518,99455600
2016-08-31,24.284469604492188,24.392044821479804,24.179183704910436,24.18376233972216,118649600
2016-09-01,24.42867088317871,24.44469261514723,24.174610743222345,24.29362907409736,106806000
2016-09-02,24.657550811767578,24.71934841445918,24.44926657489614,24.650682859257305,107210000
2016-09-06,24.650686264038086,24.788017393410165,24.607199702892252,24.696463889241397,107521600
2016-09-07,24.801748275756836,24.893301774270007,24.506489159826664,24.68044063237792,169457200
2016-09-08,24.15172576904297,24.5522708926255,24.08763882866787,24.54769400241506,212008000
2016-09-09,23.60468864440918,24.197496157875143,23.60468864440918,23.95030225080275,186228000
2016-09-12,24.133411407470703,24.19749833442346,23.46736138898784,23.494827963212362,181171200
2016-09-13,24.707904815673828,24.900167332164877,24.54539818951082,24.60719754154775,248704800
2016-09-14,25.582233428955078,25.870626286950476,24.8566752687782,24.88643115460536,443554800
2016-09-15,26.451993942260742,26.488616040660265,25.97591714049353,26.0606044333641,359934400
2016-09-16,26.3032169342041,26.580164975590975,26.101800653078442,26.348994552349193,319547600
2016-09-19,25.996519088745117,26.591614254034297,25.9209873158799,26.365020681676523,188092000
2016-09-20,25.994224548339844,26.12011081115645,25.75160929226149,25.875206237689383,138057200
2016-09-21,25.98965072631836,26.090358002216576,25.735590599557394,26.058314539943815,144012800
2016-09-22,26.23455810546875,26.307800562164193,26.09265008164224,26.172758745803208,124296000
2016-09-23,25.797386169433594,26.273462923090836,25.531882967818554,26.188775638778342,209924800
2016-09-26,25.8362979888916,25.953028742676437,25.53188509596385,25.552483716270608,119477600
2016-09-27,25.88435935974121,25.90495972324331,25.712697230919463,25.86376074247659,98429600
2016-09-28,26.08120346069336,26.239133206587653,25.962185131514705,26.021695169222927,118564400
2016-09-29,25.676084518432617,26.046875455570937,25.589109642617057,25.900390535124735,143548000
2016-09-30,25.87520980834961,25.94845225875798,25.58910621359226,25.740168003580504,145516400
2016-10-03,25.753896713256836,25.875206086826246,25.698965319910553,25.797385012201293,86807200
2016-10-04,25.863765716552734,26.163601733762686,25.779078421401593,25.877498130703476,118947200
2016-10-05,25.87520980834961,26.014828502290214,25.79281183336047,25.955318465634114,85812400
2016-10-06,26.067468643188477,26.170465231130333,25.89351718159294,26.023980341230185,115117200
2016-10-07,26.10637664794922,26.220818070037353,25.980492131394783,26.163597358993286,97433600
2016-10-10,26.561857223510742,26.722074530767596,26.257442593485038,26.326106405350398,144944000
2016-10-11,26.619075775146484,27.166105639172304,26.596186093481776,26.939510363601958,256164000
2016-10-12,26.857118606567383,27.003605268881365,26.722078533968947,26.859407924510492,150347200
2016-10-13,26.774715423583984,26.880001320561476,26.48632255589239,26.73122712513595,140769600
2016-10-14,26.92349624633789,27.047093228074598,26.80905479060813,26.98071697420277,142608800
2016-10-17,26.905181884765625,26.971556379926877,26.72894109816619,26.854827374308645,94499600
2016-10-18,26.886865615844727,27.056238416665614,26.882286981471605,27.049372211343297,98214000
2016-10-19,26.806766510009766,26.953251429771733,26.046875333905316,26.836520659067105,80138400
2016-10-20,26.793027877807617,26.866270325468047,26.625944362631184,26.747252002858986,96503200
2016-10-21,26.687742233276367,26.758697110259885,26.6144997848891,26.735807426320722,92770800
2016-10-24,26.928070068359375,26.94866868851393,26.779295853260383,26.80218379106691,94154800
2016-10-25,27.065397262573242,27.090574516004875,26.85024682278932,26.996731708443775,192516000
2016-10-26,26.45656967163086,26.48174692661736,25.93471701597914,26.16359988222903,264536800
2016-10-27,26.202518463134766,26.518376276302533,26.1155418325792,26.410801020344756,138248000
2016-10-28,26.028560638427734,26.369595630794517,25.96676128472614,26.062893418679984,151446800
2016-10-31,25.98736000061035,26.145289731996076,25.909538920566067,26.01253725478018,105677600
2016-11-01,25.51815414428711,26.040006879184247,25.29842676886926,25.969053738668325,175303200
2016-11-02,25.54103660583496,25.714988062228944,25.458640385687897,25.49755005141465,113326800
2016-11-03,25.26726722717285,25.64226108581835,25.202851276505207,25.531834243303255,107730400
2016-11-04,25.03950309753418,25.36388560628874,24.87156179933572,24.96818570420628,123348000
2016-11-07,25.400705337524414,25.423710787131366,25.182149178250135,25.32478577413851,130240000
2016-11-08,25.55023956298828,25.70207867743133,25.237360559169108,25.377696072141084,97016800
2016-11-09,25.508831024169922,25.61005710827959,24.8577682024011,25.27877301861398,236705600
2016-11-10,24.79795265197754,25.557143017878346,24.347039171303557,25.557143017878346,228538000
2016-11-11,24.945186614990234,25.04641268693562,24.51267824839253,24.643811225593108,136575600
2016-11-14,24.319435119628906,24.80255665103576,23.944441147507167,24.779551198150394,204702000
2016-11-15,24.64151382446289,24.772646821194414,24.422959414978134,24.517282287264077,129058000
2016-11-16,25.3040828704834,25.35929806283131,24.5241862694052,24.547191721948405,235362000
2016-11-17,25.294878005981445,25.38690156287228,25.037214152931146,25.262670024350157,110528000
2016-11-18,25.320186614990234,25.430615243401842,25.22816480571798,25.24196772606812,113715600
2016-11-21,25.70438003540039,25.764193849148143,25.308680011145785,25.333986530501825,117058400
2016-11-22,25.720487594604492,25.863122445096884,25.628464034646015,25.75499489378593,103862000
2016-11-23,25.58935546875,25.653771436366686,25.382302890551035,25.61926238079961,109705600
2016-11-25,25.718183517456055,25.73658857833759,25.524933888606377,25.56634439798822,45903600
2016-11-28,25.667570114135742,25.874622658112738,25.626159605340344,25.635362135650787,108776000
2016-11-29,25.642271041870117,25.77340406527333,25.322490480321875,25.48583149156421,114115200
2016-11-30,25.42601203918457,25.812509589697417,25.368497533186847,25.674475126343566,144649200
2016-12-01,25.189050674438477,25.52263583743851,25.083224201929145,25.391502843763547,148347600
2016-12-02,25.283374786376953,25.327084613245596,25.041813182047214,25.11543167252432,106112000
2016-12-05,25.101627349853516,25.313280278734737,24.903777338663584,25.306378819889094,137298000
2016-12-06,25.294878005981445,25.389202634475474,25.12003517861256,25.19135260148136,104782000
2016-12-07,25.543338775634766,25.580148897147293,25.113131450477074,25.1361368988208,119994800
2016-12-08,25.794105529785156,25.865422953478195,25.444416360599178,25.504231936550035,108273200
2016-12-09,26.21510887145996,26.38765237457673,25.837813885060886,25.837813885060886,137610400
2016-12-12,26.065574645996094,26.456672582084675,25.879226454270913,26.063273574314607,105497600
2016-12-13,26.500385284423828,26.66832666497557,26.16910115647021,26.189805536865563,174935200
2016-12-14,26.500385284423828,26.732742633143555,26.45207330829784,26.46587622856141,136127200
2016-12-15,26.64531898498535,26.854672619230723,26.509585599866277,26.544092897640045,186098000
2016-12-16,26.679826736450195,26.801757196511677,26.606208246118552,26.79485573729359,177404400
2016-12-19,26.833965301513672,27.00420773209918,26.629213819473506,26.640717421692816,111117600
2016-12-20,26.905282974243164,27.031815579034852,26.84316808520206,26.856971003832687,85700000
2016-12-21,26.93058967590332,27.008810310809384,26.866173714923793,26.870775857967068,95132800
2016-12-22,26.753448486328125,26.804061533698256,26.60391041597186,26.767251406445986,104343600
2016-12-23,26.80635643005371,26.80635643005371,26.592402427489088,26.592402427489088,56998000
2016-12-27,26.97660255432129,27.100834089471928,26.799456904953356,26.806358364372283,73187600
2016-12-28,26.861572265625,27.151444078578333,26.732738593553627,27.03641507988799,83623600
2016-12-29,26.854673385620117,26.942094801147437,26.778753817944512,26.79025566579623,60158000
2016-12-30,26.64531898498535,26.96279841092744,26.555596500366864,26.83626755694915,122345200
2017-01-03,26.72124671936035,26.762657244551697,26.40146612407314,26.640726741267144,115127600
2017-01-04,26.691333770751953,26.804063477233335,26.629218870514205,26.652224324113234,84472400
2017-01-05,26.827062606811523,26.88457710485285,26.643015510998012,26.66832203055245,88774400
2017-01-06,27.126136779785156,27.183651273757864,26.79485273283738,26.866170143698557,127007600
2017-01-09,27.374601364135742,27.47582744741152,27.133041513413918,27.13534082970417,134247600
2017-01-10,27.40220832824707,27.464323215522036,27.21586191121894,27.323987696089937,97848400
2017-01-11,27.549449920654297,27.590860437507263,27.284882827160544,27.31709081191246,110354400
2017-01-12,27.434415817260742,27.44591941905576,27.195155292590645,27.35389587030523,108344800
2017-01-13,27.386104583740234,27.51953864524781,27.33319047134818,27.40220857356334,104447600
2017-01-17,27.606964111328125,27.6621775480938,27.197461091175988,27.22506693195707,137759200
2017-01-18,27.60465431213379,27.72198436396924,27.540238363738784,27.606955383205886,94852000
2017-01-19,27.556346893310547,27.627664311475066,27.462024026241657,27.468925485392642,102389200
2017-01-20,27.606964111328125,27.710489524664204,27.544849214367183,27.710489524664204,130391600
2017-01-23,27.625368118286133,27.793309493956794,27.554048936855708,27.60696305500064,88200800
2017-01-24,27.60006332397461,27.629970237284365,27.491935764403387,27.50343936847828,92844000
2017-01-25,28.039466857910156,28.090079895944434,27.671374429301515,27.703582407104573,129510400
2017-01-26,28.053272247314453,28.168301243893303,27.975051616935176,27.991155606248086,105350400
2017-01-27,28.055574417114258,28.14759797477796,27.975054462359783,28.099286001925275,82251600
2017-01-30,27.98195457458496,27.98195457458496,27.75879978364072,27.820914672830703,121510000
2017-01-31,27.917531967163086,27.926734495815683,27.74959064606113,27.871521079102987,196804000
2017-02-01,29.61996078491211,30.02026287790668,29.219660447120386,29.224260833788012,447940000
2017-02-02,29.569353103637695,29.76720311498404,29.396809611547503,29.44282226256012,134841600
2017-02-03,29.695890426635742,29.72119694991995,29.484237463898236,29.518744763646293,98029200
2017-02-06,29.974254608154297,30.022568331657627,29.6544741356893,29.707390002003997,107383600
2017-02-07,30.259532928466797,30.38836486583009,30.011069830520295,30.03177421108075,152735200
2017-02-08,30.376859664916992,30.418271934267572,30.188213912384082,30.21812257855912,92016400
2017-02-09,30.596357345581055,30.603288725916276,30.29598460376013,30.4184436905168,113399600
2017-02-10,30.527036666870117,30.716503776911445,30.510864623071093,30.605598178091757,80262000
2017-02-13,30.797382354736328,30.919844998644407,30.672613950957338,30.748862679899332,92141600
2017-02-14,31.197111129760742,31.213283179637184,30.78814195304018,30.838974439440555,132904800
2017-02-15,31.310327529907227,31.48593195505866,31.1046882891064,31.312640341160424,142492400
2017-02-16,31.27335548400879,31.400433156603963,31.155514952191538,31.347291392120912,90338400
2017-02-17,31.358827590942383,31.38424381658258,31.21557442403817,31.21557442403817,88792800
2017-02-21,31.585277557373047,31.59683103435728,31.418917360553394,31.476681219848377,98028800
2017-02-22,31.680023193359375,31.682332479384897,31.44896766821654,31.522903602935937,83347600
2017-02-23,31.545997619628906,31.76549957330831,31.492855857830456,31.74239614565189,83152800
2017-02-24,31.576034545898438,31.576034545898438,31.257176938072412,31.40274298088445,87106400
2017-02-27,31.638425827026367,31.756266380622186,31.488241172225184,31.686949030088215,81029600
2017-02-28,31.652292251586914,31.756266515014435,31.585284186390634,31.673086399147035,93931600
2017-03-01,32.29924392700195,32.38242404064438,31.793235388439577,31.860239926216643,145658400
2017-03-02,32.10747146606445,32.41246287027101,32.06125754896711,32.34776761708699,104844000
2017-03-03,32.29692840576172,32.30848188263105,32.02197187415191,32.06587297087968,84432400
2017-03-06,32.19525909423828,32.29461475112016,32.02428035196002,32.20219047429682,87000000
2017-03-07,32.23685836791992,32.343141903855376,32.06818534575366,32.130571306357986,69785200
2017-03-08,32.1167106628418,32.30155574588277,32.0751223701116,32.105157184096726,74828800
2017-03-09,32.04277801513672,32.068194263515565,31.666159912685085,32.05664430794765,88623600
2017-03-10,32.14905548095703,32.19988796249569,32.0335277548467,32.174471721726356,78451200
2017-03-13,32.16291809082031,32.21605985740259,32.07511941682055,32.082050798304046,69686800
2017-03-14,32.1143913269043,32.266885211484286,32.07973090151632,32.18601793683025,61236400
2017-03-15,32.454036712646484,32.521041214317535,32.12362572169116,32.21142788478592,102767200
2017-03-16,32.50717544555664,32.5834241287132,32.407819818792184,32.51410682351409,76928000
2017-03-17,32.34545135498047,32.57881607322998,32.32234440141568,32.57881607322998,175540000
2017-03-20,32.685115814208984,32.69435648384705,32.40091498264672,32.44019399845661,86168000
2017-03-21,32.310794830322266,32.99472054637454,32.28537858857916,32.8352917141338,158119600
2017-03-22,32.67586898803711,32.71746081212835,32.292316004830674,32.31311367968989,103440800
2017-03-23,32.560340881347656,32.712838358642934,32.48871423991031,32.63889890578686,81385200
2017-03-24,32.495635986328125,32.749798373115034,32.42863146197127,32.694343799918045,89582400
2017-03-27,32.55109786987305,32.62965588865848,32.028910217133244,32.20682392784006,94300400
2017-03-28,33.22578430175781,33.2812353698569,32.4910259187981,32.55803399358773,133499200
2017-03-29,33.299713134765625,33.38520605590323,33.08483324044029,33.19804816408955,116760000
2017-03-30,33.255802154541016,33.38750542533572,33.15645002446834,33.31587881516693,84829200
2017-03-31,33.193424224853516,33.33436817947322,33.0432360785983,33.207286986680685,78646800
2017-04-03,33.20266342163086,33.299706275752946,33.052478807647475,33.204976232250445,79942800
2017-04-04,33.449913024902344,33.477638562754656,33.08022273394135,33.09870760105219,79565600
2017-04-05,33.276615142822266,33.60933563737764,33.22809193502159,33.3228255391489,110871600
2017-04-06,33.193424224853516,33.39213203750382,33.14490103283233,33.338986749664876,84596000
2017-04-07,33.11948013305664,33.31356582257368,33.10330808840969,33.20959159787709,66688800
2017-04-10,33.080204010009766,33.24425490924556,33.017818059525624,33.17955967379013,75733600
2017-04-11,32.72438430786133,33.121799961435954,32.36162556132028,33.02706638137571,121517600
2017-04-12,32.76366424560547,32.84453153953262,32.58112846168498,32.71745385970046,81400000
2017-04-13,32.590362548828125,32.897666631967866,32.590362548828125,32.789070319669406,71291600
2017-04-17,32.77058792114258,32.782141396308624,32.548773185081686,32.689717120605906,66328400
